idx,Entity
38742, clinical parameters
38743, biochemical parameters
38744, serum C-reactive protein
38745, pancreatitis severity
38746, acute pancreatitis
38747, intensive care unit
38748, ERCP
38749, triage decisions
38750, fluid therapy
38751, tertiary hospital
38752, Glasgow criteria
38753, clinical parameters
38754, biochemical parameters
38755, serum C-reactive protein
38756, pancreatitis severity
38757, acute pancreatitis
38758, intensive care unit
38759, ERCP
38760, triage decisions
38761, fluid therapy
38762, tertiary hospital
38763, Glasgow criteria
38764, clinical parameters
38765, biochemical parameters
38766, serum C-reactive protein
38767, pancreatitis severity
38768, acute pancreatitis
38769, intensive care unit
38770, ERCP
38771, triage decisions
38772, fluid therapy
38773, tertiary hospital
38774, Glasgow criteria
38775, clinical parameters
38776, biochemical parameters
38777, serum C-reactive protein
38778, pancreatitis severity
38779, acute pancreatitis
38780, intensive care unit
38781, ERCP
38782, triage decisions
38783, fluid therapy
38784, tertiary hospital
38785, Glasgow criteria
38786, clinical parameters
38787, biochemical parameters
38788, serum C-reactive protein
38789, pancreatitis severity
38790, acute pancreatitis
38791, intensive care unit
38792, ERCP
38793, triage decisions
38794, fluid therapy
38795, tertiary hospital
38796, Glasgow criteria
38797, clinical parameters
38798, biochemical parameters
38799, serum C-reactive protein
38800, pancreatitis severity
38801, acute pancreatitis
38802, intensive care unit
38803, ERCP
38804, triage decisions
38805, fluid therapy
38806, tertiary hospital
38807, Glasgow criteria
38808, clinical parameters
38809, biochemical parameters
38810, serum C-reactive protein
38811, pancreatitis severity
38812, acute pancreatitis
38813, intensive care unit
38814, ERCP
38815, triage decisions
38816, fluid therapy
38817, tertiary hospital
38818, Glasgow criteria
38819, clinical parameters
38820, biochemical parameters
38821, serum C-reactive protein
38822, pancreatitis severity
38823, acute pancreatitis
38824, intensive care unit
38825, ERCP
38826, triage decisions
38827, fluid therapy
38828, tertiary hospital
38829, Glasgow criteria
38830, clinical parameters
38831, biochemical parameters
38832, serum C-reactive protein
38833, pancreatitis severity
38834, acute pancreatitis
38835, intensive care unit
38836, ERCP
38837, triage decisions
38838, fluid therapy
38839, tertiary hospital
38840, Glasgow criteria
38841, clinical parameters
38842, biochemical parameters
38843, serum C-reactive protein
38844, pancreatitis severity
38845, acute pancreatitis
38846, intensive care unit
38847, ERCP
38848, triage decisions
38849, fluid therapy
38850, tertiary hospital
38851, Glasgow criteria
38852, clinical parameters
38853, biochemical parameters
38854, serum C-reactive protein
38855, pancreatitis severity
38856, acute pancreatitis
38857, intensive care unit
38858, ERCP
38859, triage decisions
38860, fluid therapy
38861, tertiary hospital
38862, Glasgow criteria
38863, clinical parameters
38864, biochemical parameters
38865, serum C-reactive protein
38866, pancreatitis severity
38867, acute pancreatitis
38868, intensive care unit
38869, ERCP
38870, triage decisions
38871, fluid therapy
38872, tertiary hospital
38873, Glasgow criteria
38874, clinical parameters
38875, biochemical parameters
38876, serum C-reactive protein
38877, pancreatitis severity
38878, acute pancreatitis
38879, intensive care unit
38880, ERCP
38881, triage decisions
38882, fluid therapy
38883, tertiary hospital
38884, Glasgow criteria
38885, clinical parameters
38886, biochemical parameters
38887, serum C-reactive protein
38888, pancreatitis severity
38889, acute pancreatitis
38890, intensive care unit
38891, ERCP
38892, triage decisions
38893, fluid therapy
38894, tertiary hospital
38895, Glasgow criteria
38896, clinical parameters
38897, biochemical parameters
38898, serum C-reactive protein
38899, pancreatitis severity
38900, acute pancreatitis
38901, intensive care unit
38902, ERCP
38903, triage decisions
38904, fluid therapy
38905, tertiary hospital
38906, Glasgow criteria
38907, clinical parameters
38908, biochemical parameters
38909, serum C-reactive protein
38910, pancreatitis severity
38911, acute pancreatitis
38912, intensive care unit
38913, ERCP
38914, triage decisions
38915, fluid therapy
38916, tertiary hospital
38917, Glasgow criteria
38918, clinical parameters
38919, biochemical parameters
38920, serum C-reactive protein
38921, pancreatitis severity
38922, acute pancreatitis
38923, intensive care unit
38924, ERCP
38925, triage decisions
38926, fluid therapy
38927, tertiary hospital
38928, Glasgow criteria
38929, clinical parameters
38930, biochemical parameters
38931, serum C-reactive protein
38932, pancreatitis severity
38933, acute pancreatitis
38934, intensive care unit
38935, ERCP
38936, triage decisions
38937, fluid therapy
38938, tertiary hospital
38939, Glasgow criteria
38940, clinical parameters
38941, biochemical parameters
38942, serum C-reactive protein
38943, pancreatitis severity
38944, acute pancreatitis
38945, intensive care unit
38946, ERCP
38947, triage decisions
38948, fluid therapy
38949, tertiary hospital
38950, Glasgow criteria
38951, clinical parameters
38952, biochemical parameters
38953, serum C-reactive protein
38954, pancreatitis severity
38955, acute pancreatitis
38956, intensive care unit
38957, ERCP
38958, triage decisions
38959, fluid therapy
38960, tertiary hospital
38961, Glasgow criteria
38962, clinical parameters
38963, biochemical parameters
38964, serum C-reactive protein
38965, pancreatitis severity
38966, acute pancreatitis
38967, intensive care unit
38968, ERCP
38969, triage decisions
38970, fluid therapy
38971, tertiary hospital
38972, Glasgow criteria
38973, clinical parameters
38974, biochemical parameters
38975, serum C-reactive protein
38976, pancreatitis severity
38977, acute pancreatitis
38978, intensive care unit
38979, ERCP
38980, triage decisions
38981, fluid therapy
38982, tertiary hospital
38983, Glasgow criteria
38984, clinical parameters
38985, biochemical parameters
38986, serum C-reactive protein
38987, pancreatitis severity
38988,"Here are the extracted entities concatenated with commas:

American Diabetes Association"
38989, acute pancreatitis
38990, artificial neural network
38991, BUN
38992, creatinine
38993, SIRS
38994, clinical judgment
38995, clinician
38996, patients
38997, diabetes
38998, pancreatitis severity
38999, classification
39000, clinical decision-making
39001, communication
39002, trials
39003, glucose levels
39004, hypoglycemia
39005, insulin
39006, oral secretagogues
39007, American Association of Clinical Endocrinologists
39008, IDF
39009, AACE
39010, hemoglobinopathies
39011, glycosylated albumin
39012, fructosamine
39013, microalbuminuria
39014, angiotensin-converting enzyme inhibitors
39015, microvascular disease
39016, macrovascular disease
39017, hypertension
39018, hypercholesterolemia
39019, coronary disease
39020, chronic autoimmune lymphocytic thyroiditis
39021, medications
39022, glycemic control
39023, DCCT
39024, UKPDS
39025, HbA1c
39026, patient-centered approach
39027, cardiovascular disease
39028, CVD
39029, hypoglycemic symptoms
39030, medical conditions
39031, treatments
39032, survival
39033, response to therapy
39034, lifestyle
39035, occupation
39036, family
39037, friends
39038, type 1 diabetes
39039, type 2 diabetes
39040, insulin analogs
39041, long-acting insulin
39042, rapidly acting insulin
39043, blood glucose concentrations
39044, glycohemoglobin
39045, hemoglobin A1c
39046, insulin requirement
39047, units
39048, pounds
39049, kilograms
39050, ketones
39051, urine
39052, blood glucose
39053, glucose-lowering agents
39054, plasma glucose
39055, diabetes complications
39056, DCCT
39057, UKPDS
39058, patient
39059, clinician
39060, insulin therapy
39061, blood glucose monitors
39062, glucose levels
39063, insulin doses
39064, mealtime insulin doses
39065, insulin adjustments
39066, exercise
39067, infections
39068, hypoglycemia
39069, HbA1c targets
39070, age
39071, insulin therapy
39072, insulin requirement
39073, insulin doses
39074, mealtime insulin doses
39075, insulin adjustments
39076, exercise
39077, infections
39078, hypoglycemia
39079, HbA1c targets
39080, DCCT
39081, UKPDS
39082, patient-centered approach
39083, American Diabetes Association
39084, IDF
39085, AACE
39086, HbA1c
39087, cardiovascular disease
39088, CVD
39089, hypoglycemic symptoms
39090, medical conditions
39091, treatments
39092, survival
39093, response to therapy
39094, lifestyle
39095, occupation
39096, family
39097, friends
39098, type 1 diabetes
39099, type 2 diabetes
39100, insulin analogs
39101, long-acting insulin
39102, rapidly acting insulin
39103, blood glucose concentrations
39104, glycohemoglobin
39105, hemoglobin A1c
39106, insulin requirement
39107, units
39108, pounds
39109, kilograms
39110, ketones
39111, urine
39112, blood glucose
39113, glucose-lowering agents
39114, plasma glucose
39115, diabetes complications
39116, DKA
39117, IV insulin
39118, continuous infusion
39119, NS
39120, plasma ketones
39121, AG
39122, ketoacids
39123, normal value
39124, meq/L
39125, patients
39126, clinicians
39127, acute pancreatitis
39128, pancreatitis severity
39129, classification
39130, clinical decision-making
39131, communication
39132, trials
39133, glucose levels
39134, hypoglycemia
39135, insulin
39136, oral secretagogues
39137, American Association of Clinical Endocrinologists
39138, IDF
39139, AACE
39140, hemoglobinopathies
39141, glycosylated albumin
39142, fructosamine
39143, microalbuminuria
39144, angiotensin-converting enzyme inhibitors
39145, microvascular disease
39146, macrovascular disease
39147, hypertension
39148, hypercholesterolemia
39149, coronary disease
39150, chronic autoimmune lymphocytic thyroiditis
39151, medications
39152, glycemic control
39153, DCCT
39154, UKPDS
39155, HbA1c
39156, patient-centered approach
39157, cardiovascular disease
39158, CVD
39159, hypoglycemic symptoms
39160, medical conditions
39161, treatments
39162, survival
39163, response to therapy
39164, lifestyle
39165, occupation
39166, family
39167, friends
39168, type 1 diabetes
39169, type 2 diabetes
39170, insulin analogs
39171, long-acting insulin
39172, rapidly acting insulin
39173, blood glucose concentrations
39174, glycohemoglobin
39175, hemoglobin A1c
39176, insulin requirement
39177, units
39178, pounds
39179, kilograms
39180, ketones
39181, urine
39182, blood glucose
39183, glucose-lowering agents
39184, plasma glucose
39185, diabetes complications
39186, DKA
39187, IV insulin
39188, continuous infusion
39189, NS
39190, plasma ketones
39191, AG
39192, ketoacids
39193, normal value
39194, meq/L
39195, Insulin
39196, Lispro
39197, Aspart
39198, Glulisine
39199, Wolfsdorf
39200, JI
39201, Alexandria
39202, VA
39203, Intensive Diabetes Management
39204, ed 4
39205," American Diabetes Association.

However"
39206," here are the entities without duplicates and in the correct format:

American Diabetes Association"
39207, acute pancreatitis
39208, artificial neural network
39209, BUN
39210, creatinine
39211, SIRS
39212, clinical judgment
39213, clinician
39214, patients
39215, diabetes
39216, pancreatitis severity
39217, classification
39218, clinical decision-making
39219, communication
39220, trials
39221, glucose levels
39222, hypoglycemia
39223, insulin
39224, oral secretagogues
39225, American Association of Clinical Endocrinologists
39226, IDF
39227, AACE
39228, hemoglobinopathies
39229, glycosylated albumin
39230, fructosamine
39231, microalbuminuria
39232, angiotensin-converting enzyme inhibitors
39233, microvascular disease
39234, macrovascular disease
39235, hypertension
39236, hypercholesterolemia
39237, coronary disease
39238, chronic autoimmune lymphocytic thyroiditis
39239, medications
39240, glycemic control
39241, DCCT
39242, UKPDS
39243, HbA1c
39244, patient-centered approach
39245, cardiovascular disease
39246, CVD
39247, hypoglycemic symptoms
39248, medical conditions
39249, treatments
39250, survival
39251, response to therapy
39252, lifestyle
39253, occupation
39254, family
39255, friends
39256, type 1 diabetes
39257, type 2 diabetes
39258, insulin analogs
39259, long-acting insulin
39260, rapidly acting insulin
39261, blood glucose concentrations
39262, glycohemoglobin
39263, hemoglobin A1c
39264, insulin requirement
39265, units
39266, pounds
39267, kilograms
39268, ketones
39269, urine
39270, blood glucose
39271, glucose-lowering agents
39272, plasma glucose
39273, diabetes complications
39274, DKA
39275, IV insulin
39276, continuous infusion
39277, NS
39278, plasma ketones
39279, AG
39280, ketoacids
39281, normal value
39282, meq/L
39283, Insulin
39284, Lispro
39285, Aspart
39286, Glulisine
39287, Wolfsdorf
39288, JI
39289, Alexandria
39290, VA
39291, Intensive Diabetes Management
39292, ed 4.
39293,Here are the extracted entities from the text
39294," concatenated with commas:

AG"
39295, plasma
39296, potassium
39297, K+
39298, KCl
39299, IV fluids
39300, insulin
39301, DKA
39302, hyperkalemia
39303, sodium bicarbonate
39304, pH
39305, ECF
39306, ketoacids
39307, FDA
39308, type 2 DM
39309, type 1 DM
39310, hyperglycemia
39311, ketoacidosis
39312, HHS
39313, blood glucose
39314, β-hydroxybutyrate
39315, urine
39316, nitroprusside
39317, acetoacetate
39318, acetone
39319, DKA
39320, HHS
39321, diabetes
39322, insulin deficiency
39323, volume depletion
39324, acid-base abnormalities
39325, hydrochlorothiazide
39326, lisinopril
39327, amoxicillin
39328, pneumonia
39329, meningitis
39330, penicillins
39331, cephalosporins
39332, monobactams
39333, carbapenems
39334, β-lactamase inhibitors
39335, β-lactam
39336, thiazolidine
39337, atrial fibrillation
39338, dofetilide
39339, amiodarone
39340, catheter ablation
39341, furosemide
39342, hydrochlorothiazide
39343, hypertension
39344, kidney disease
39345, creatinine
39346, edema
39347, fluid overload
39348, enalapril
39349, digoxin
39350, metoprolol
39351, β blocker
39352, heart failure
39353, warfarin
39354, palpitations
39355, shortness of breath
39356, fatigue
39357, electrocardiogram
39358, ECG
39359, left ventricular hypertrophy
39360, atrial fibrillation
39361, heart rate
39362, ventricular response
39363, left ventricular ejection fraction
39364, echocardiogram
39365," antiarrhythmic drug.

Note that some of these entities may be mentioned multiple times in the text"
39366, but I have only listed each one once in the output.
39367,"Here are the extracted entities concatenated with commas:

Betty J. Dong"
39368, PharmD
39369, FASHP
39370, FCCP
39371, FAPHA
39372, JP
39373, methimazole
39374, propranolol
39375, radioactive iodine
39376, levothyroxine
39377, calcium carbonate
39378, omeprazole
39379, calcium
39380, thyroxine
39381, thyroxine
39382, triiodothyronine
39383, tetraiodothyronine
39384, T3
39385, T4
39386, TSH
39387, TSH
39388, hyperthyroidism
39389, hypothyroidism
39390, hyperthyroidism
39391, hypothyroidism
39392, thyroxine
39393, methimazole
39394, propranolol
39395, radioactive iodine
39396, levothyroxine
39397, calcium carbonate
39398, omeprazole
39399, calcium
39400, thyroxine
39401, thyroxine
39402, triiodothyronine
39403, tetraiodothyronine
39404, T3
39405, T4
39406, TSH
39407, pregnancy
39408, pregnancy
39409, pregnancy
39410, pregnancy
39411, pregnancy
39412, pregnancy
39413, pregnancy
39414, pregnancy
39415, pregnancy
39416, pregnancy
39417, pregnancy
39418, pregnancy
39419, pregnancy
39420, pregnancy
39421, pregnancy
39422, pregnancy
39423, pregnancy
39424, pregnancy
39425, pregnancy
39426, pregnancy
39427, pregnancy
39428, pregnancy
39429, pregnancy
39430, pregnancy
39431, pregnancy
39432, pregnancy
39433, pregnancy
39434, pregnancy
39435, pregnancy
39436, pregnancy
39437, pregnancy
39438, pregnancy
39439, pregnancy
39440, pregnancy
39441, pregnancy
39442, pregnancy
39443, pregnancy
39444, pregnancy
39445, pregnancy
39446, pregnancy
39447, pregnancy
39448, pregnancy
39449, pregnancy
39450, pregnancy
39451, pregnancy
39452, pregnancy
39453, pregnancy
39454, pregnancy
39455, pregnancy
39456, pregnancy
39457, pregnancy
39458, pregnancy
39459, pregnancy
39460, pregnancy
39461, pregnancy
39462, pregnancy
39463, pregnancy
39464, pregnancy
39465, pregnancy
39466, pregnancy
39467, pregnancy
39468, pregnancy
39469, pregnancy
39470, pregnancy
39471, pregnancy
39472, pregnancy
39473, pregnancy
39474, pregnancy
39475, pregnancy
39476, pregnancy
39477, pregnancy
39478, pregnancy
39479, pregnancy
39480, pregnancy
39481, pregnancy
39482, pregnancy
39483, pregnancy
39484, pregnancy
39485, pregnancy
39486, pregnancy
39487, pregnancy
39488, pregnancy
39489, pregnancy
39490, pregnancy
39491, pregnancy
39492, pregnancy
39493, pregnancy
39494, pregnancy
39495, pregnancy
39496, pregnancy
39497, pregnancy
39498, pregnancy
39499, pregnancy
39500, pregnancy
39501, pregnancy
39502, pregnancy
39503, pregnancy
39504, pregnancy
39505, pregnancy
39506, pregnancy
39507, pregnancy
39508, pregnancy
39509, pregnancy
39510, pregnancy
39511, pregnancy
39512, pregnancy
39513, pregnancy
39514, pregnancy
39515, pregnancy
39516, pregnancy
39517, pregnancy
39518, pregnancy
39519, pregnancy
39520, pregnancy
39521, pregnancy
39522, pregnancy
39523, pregnancy
39524, pregnancy
39525, pregnancy
39526, pregnancy
39527, pregnancy
39528, pregnancy
39529, pregnancy
39530, pregnancy
39531, pregnancy
39532, pregnancy
39533, pregnancy
39534, pregnancy
39535, pregnancy
39536, pregnancy
39537, pregnancy
39538, pregnancy
39539, pregnancy
39540, pregnancy
39541, pregnancy
39542, pregnancy
39543, pregnancy
39544, pregnancy
39545, pregnancy
39546, pregnancy
39547, pregnancy
39548, pregnancy
39549, pregnancy
39550, pregnancy
39551, pregnancy
39552, pregnancy
39553, pregnancy
39554, pregnancy
39555, pregnancy
39556, pregnancy
39557, pregnancy
39558, pregnancy
39559, pregnancy
39560, pregnancy
39561, pregnancy
39562, pregnancy
39563, pregnancy
39564, pregnancy
39565, pregnancy
39566, pregnancy
39567, pregnancy
39568, pregnancy
39569, pregnancy
39570, pregnancy
39571, pregnancy
39572, pregnancy
39573, pregnancy
39574, pregnancy
39575, pregnancy
39576, pregnancy
39577, pregnancy
39578, pregnancy
39579, pregnancy
39580, pregnancy
39581, pregnancy
39582, pregnancy
39583, pregnancy
39584, pregnancy
39585, pregnancy
39586, pregnancy
39587, pregnancy
39588, pregnancy
39589, pregnancy
39590, pregnancy
39591, pregnancy
39592, pregnancy
39593, pregnancy
39594, pregnancy
39595, pregnancy
39596, pregnancy
39597, pregnancy
39598, pregnancy
39599, pregnancy
39600, pregnancy
39601, pregnancy
39602, pregnancy
39603, pregnancy
39604, pregnancy
39605, pregnancy
39606, pregnancy
39607, pregnancy
39608, pregnancy
39609, pregnancy
39610, pregnancy
39611, pregnancy
39612, pregnancy
39613, pregnancy
39614, pregnancy
39615, pregnancy
39616, pregnancy
39617, pregnancy
39618, pregnancy
39619, pregnancy
39620, pregnancy
39621, pregnancy
39622, pregnancy
39623, pregnancy
39624, pregnancy
39625, pregnancy
39626, pregnancy
39627, pregnancy
39628, pregnancy
39629, pregnancy
39630, pregnancy
39631, pregnancy
39632, pregnancy
39633, pregnancy
39634, pregnancy
39635, pregnancy
39636, pregnancy
39637, pregnancy
39638, pregnancy
39639, pregnancy
39640, pregnancy
39641, pregnancy
39642, pregnancy
39643, pregnancy
39644, pregnancy
39645, pregnancy
39646, pregnancy
39647, pregnancy
39648, pregnancy
39649, pregnancy
39650, pregnancy
39651, pregnancy
39652, pregnancy
39653, pregnancy
39654, pregnancy
39655, pregnancy
39656, pregnancy
39657, pregnancy
39658, pregnancy
39659, pregnancy
39660, pregnancy
39661, pregnancy
39662, pregnancy
39663, pregnancy
39664, pregnancy
39665, pregnancy
39666, pregnancy
39667, pregnancy
39668, pregnancy
39669, pregnancy
39670, pregnancy
39671, pregnancy
39672, pregnancy
39673, pregnancy
39674, pregnancy
39675, pregnancy
39676, pregnancy
39677, pregnancy
39678, pregnancy
39679, pregnancy
39680, pregnancy
39681, pregnancy
39682, pregnancy
39683, pregnancy
39684, pregnancy
39685, pregnancy
39686, pregnancy
39687, pregnancy
39688, pregnancy
39689, pregnancy
39690, pregnancy
39691, pregnancy
39692, pregnancy
39693, pregnancy
39694, pregnancy
39695, pregnancy
39696, pregnancy
39697, pregnancy
39698, pregnancy
39699, pregnancy
39700, pregnancy
39701, pregnancy
39702, pregnancy
39703, pregnancy
39704, pregnancy
39705, pregnancy
39706, pregnancy
39707, pregnancy
39708, pregnancy
39709, pregnancy
39710, pregnancy
39711, pregnancy
39712, pregnancy
39713, pregnancy
39714, pregnancy
39715, pregnancy
39716, pregnancy
39717, pregnancy
39718, pregnancy
39719, pregnancy
39720, pregnancy
39721, pregnancy
39722, pregnancy
39723, pregnancy
39724, pregnancy
39725, pregnancy
39726, pregnancy
39727, pregnancy
39728, pregnancy
39729, pregnancy
39730, pregnancy
39731, pregnancy
39732, pregnancy
39733, pregnancy
39734, pregnancy
39735, pregnancy
39736, pregnancy
39737, pregnancy
39738, pregnancy
39739, pregnancy
39740, pregnancy
39741, pregnancy
39742, pregnancy
39743, pregnancy
39744, pregnancy
39745, pregnancy
39746, pregnancy
39747, pregnancy
39748, pregnancy
39749, pregnancy
39750, pregnancy
39751, pregnancy
39752, pregnancy
39753, pregnancy
39754, pregnancy
39755, pregnancy
39756, pregnancy
39757, pregnancy
39758, pregnancy
39759, pregnancy
39760, pregnancy
39761, pregnancy
39762, pregnancy
39763, pregnancy
39764, pregnancy
39765, pregnancy
39766, pregnancy
39767, pregnancy
39768, pregnancy
39769, pregnancy
39770, pregnancy
39771, pregnancy
39772, pregnancy
39773, pregnancy
39774, pregnancy
39775, pregnancy
39776, pregnancy
39777, pregnancy
39778, pregnancy
39779, pregnancy
39780, pregnancy
39781, pregnancy
39782, pregnancy
39783, pregnancy
39784, pregnancy
39785, pregnancy
39786, pregnancy
39787, pregnancy
39788, pregnancy
39789, pregnancy
39790, pregnancy
39791, pregnancy
39792, pregnancy
39793, pregnancy
39794, pregnancy
39795, pregnancy
39796, pregnancy
39797, pregnancy
39798, pregnancy
39799, pregnancy
39800, pregnancy
39801, pregnancy
39802, pregnancy
39803, pregnancy
39804, pregnancy
39805, pregnancy
39806, pregnancy
39807, pregnancy
39808, pregnancy
39809, pregnancy
39810, pregnancy
39811, pregnancy
39812, pregnancy
39813, pregnancy
39814, pregnancy
39815, pregnancy
39816, pregnancy
39817, pregnancy
39818, pregnancy
39819, pregnancy
39820, pregnancy
39821, pregnancy
39822, pregnancy
39823, pregnancy
39824, pregnancy
39825, pregnancy
39826, pregnancy
39827, pregnancy
39828, pregnancy
39829, pregnancy
39830, pregnancy
39831, pregnancy
39832, pregnancy
39833, pregnancy
39834, pregnancy
39835, pregnancy
39836, pregnancy
39837, pregnancy
39838, pregnancy
39839, pregnancy
39840, pregnancy
39841, pregnancy
39842, pregnancy
39843, pregnancy
39844, pregnancy
39845, pregnancy
39846, pregnancy
39847, pregnancy
39848, pregnancy
39849, pregnancy
39850, pregnancy
39851, pregnancy
39852, pregnancy
39853, pregnancy
39854, pregnancy
39855, pregnancy
39856, pregnancy
39857, pregnancy
39858, pregnancy
39859, pregnancy
39860, pregnancy
39861, pregnancy
39862, pregnancy
39863, pregnancy
39864, pregnancy
39865, pregnancy
39866, pregnancy
39867, pregnancy
39868, pregnancy
39869, pregnancy
39870, pregnancy
39871, pregnancy
39872, pregnancy
39873, pregnancy
39874, pregnancy
39875, pregnancy
39876, pregnancy
39877, pregnancy
39878, pregnancy
39879, pregnancy
39880, pregnancy
39881, pregnancy
39882, pregnancy
39883, pregnancy
39884, pregnancy
39885, pregnancy
39886, pregnancy
39887, pregnancy
39888, pregnancy
39889, pregnancy
39890, pregnancy
39891, pregnancy
39892, pregnancy
39893, pregnancy
39894, pregnancy
39895, pregnancy
39896, pregnancy
39897, pregnancy
39898, pregnancy
39899, pregnancy
39900, pregnancy
39901, pregnancy
39902, pregnancy
39903, pregnancy
39904, pregnancy
39905, pregnancy
39906, pregnancy
39907, pregnancy
39908, pregnancy
39909, pregnancy
39910, pregnancy
39911, pregnancy
39912, pregnancy
39913, pregnancy
39914, pregnancy
39915, pregnancy
39916, pregnancy
39917, pregnancy
39918, pregnancy
39919, pregnancy
39920, pregnancy
39921, pregnancy
39922, pregnancy
39923, pregnancy
39924, pregnancy
39925, pregnancy
39926, pregnancy
39927, pregnancy
39928, pregnancy
39929, pregnancy
39930, pregnancy
39931, pregnancy
39932, pregnancy
39933, pregnancy
39934, pregnancy
39935, pregnancy
39936, pregnancy
39937, pregnancy
39938, pregnancy
39939, pregnancy
39940, pregnancy
39941, pregnancy
39942, pregnancy
39943, pregnancy
39944, pregnancy
39945, pregnancy
39946, pregnancy
39947, pregnancy
39948, pregnancy
39949, pregnancy
39950, pregnancy
39951, pregnancy
39952, pregnancy
39953, pregnancy
39954, pregnancy
39955, pregnancy
39956, pregnancy
39957, pregnancy
39958, pregnancy
39959, pregnancy
39960, pregnancy
39961, pregnancy
39962, pregnancy
39963, pregnancy
39964, pregnancy
39965, pregnancy
39966, pregnancy
39967, pregnancy
39968, pregnancy
39969, pregnancy
39970, pregnancy
39971, pregnancy
39972, pregnancy
39973, pregnancy
39974, pregnancy
39975, pregnancy
39976, pregnancy
39977, pregnancy
39978, pregnancy
39979, pregnancy
39980, pregnancy
39981, pregnancy
39982, pregnancy
39983, pregnancy
39984, pregnancy
39985, pregnancy
39986, pregnancy
39987, pregnancy
39988, pregnancy
39989, pregnancy
39990, pregnancy
39991, pregnancy
39992, pregnancy
39993, pregnancy
39994, pregnancy
39995, pregnancy
39996, pregnancy
39997, pregnancy
39998, pregnancy
39999, pregnancy
40000, pregnancy
40001, pregnancy
40002, pregnancy
40003, pregnancy
40004, pregnancy
40005, pregnancy
40006, pregnancy
40007, pregnancy
40008, pregnancy
40009, pregnancy
40010, pregnancy
40011, pregnancy
40012, pregnancy
40013, pregnancy
40014, pregnancy
40015, pregnancy
40016, pregnancy
40017, pregnancy
40018, pregnancy
40019, pregnancy
40020, pregnancy
40021, pregnancy
40022, pregnancy
40023, pregnancy
40024, pregnancy
40025, pregnancy
40026, pregnancy
40027, pregnancy
40028, pregnancy
40029, pregnancy
40030, pregnancy
40031, pregnancy
40032, pregnancy
40033, pregnancy
40034, pregnancy
40035, pregnancy
40036, pregnancy
40037, pregnancy
40038, pregnancy
40039, pregnancy
40040, pregnancy
40041, pregnancy
40042, pregnancy
40043, pregnancy
40044, pregnancy
40045, pregnancy
40046, pregnancy
40047, pregnancy
40048, pregnancy
40049, pregnancy
40050, pregnancy
40051, pregnancy
40052, pregnancy
40053, pregnancy
40054, pregnancy
40055, pregnancy
40056, pregnancy
40057, pregnancy
40058, pregnancy
40059, pregnancy
40060, pregnancy
40061, pregnancy
40062, pregnancy
40063, pregnancy
40064, pregnancy
40065, pregnancy
40066, pregnancy
40067, pregnancy
40068, pregnancy
40069, pregnancy
40070, pregnancy
40071, pregnancy
40072, pregnancy
40073, pregnancy
40074, pregnancy
40075, pregnancy
40076, pregnancy
40077, pregnancy
40078, pregnancy
40079, pregnancy
40080, pregnancy
40081, pregnancy
40082, pregnancy
40083, pregnancy
40084, pregnancy
40085, pregnancy
40086, pregnancy
40087, pregnancy
40088, pregnancy
40089, pregnancy
40090, pregnancy
40091, pregnancy
40092, pregnancy
40093, pregnancy
40094, pregnancy
40095, pregnancy
40096, pregnancy
40097, pregnancy
40098, pregnancy
40099, pregnancy
40100, pregnancy
40101, pregnancy
40102, pregnancy
40103, pregnancy
40104, pregnancy
40105, pregnancy
40106, pregnancy
40107, pregnancy
40108, pregnancy
40109, pregnancy
40110, pregnancy
40111, pregnancy
40112, pregnancy
40113, pregnancy
40114, pregnancy
40115, pregnancy
40116, pregnancy
40117, pregnancy
40118, pregnancy
40119, pregnancy
40120, pregnancy
40121, pregnancy
40122, pregnancy
40123, pregnancy
40124, pregnancy
40125, pregnancy
40126, pregnancy
40127, pregnancy
40128, pregnancy
40129, pregnancy
40130, pregnancy
40131, pregnancy
40132, pregnancy
40133, pregnancy
40134, pregnancy
40135, pregnancy
40136, pregnancy
40137, pregnancy
40138, pregnancy
40139, pregnancy
40140, pregnancy
40141, pregnancy
40142, pregnancy
40143, pregnancy
40144, pregnancy
40145, pregnancy
40146, pregnancy
40147, pregnancy
40148, pregnancy
40149, pregnancy
40150, pregnancy
40151, pregnancy
40152, pregnancy
40153, pregnancy
40154, pregnancy
40155, pregnancy
40156, pregnancy
40157, pregnancy
40158, pregnancy
40159, pregnancy
40160, pregnancy
40161, pregnancy
40162, pregnancy
40163, pregnancy
40164, pregnancy
40165, pregnancy
40166, pregnancy
40167, pregnancy
40168, pregnancy
40169, pregnancy
40170, pregnancy
40171, pregnancy
40172, pregnancy
40173, pregnancy
40174, pregnancy
40175, pregnancy
40176, pregnancy
40177, pregnancy
40178, pregnancy
40179, pregnancy
40180, pregnancy
40181, pregnancy
40182, pregnancy
40183, pregnancy
40184, pregnancy
40185, pregnancy
40186, pregnancy
40187, pregnancy
40188, pregnancy
40189, pregnancy
40190, pregnancy
40191, pregnancy
40192, pregnancy
40193, pregnancy
40194, pregnancy
40195, pregnancy
40196, pregnancy
40197, pregnancy
40198, pregnancy
40199, pregnancy
40200, pregnancy
40201, pregnancy
40202, pregnancy
40203, pregnancy
40204, pregnancy
40205, pregnancy
40206, pregnancy
40207, pregnancy
40208, pregnancy
40209, pregnancy
40210, pregnancy
40211, pregnancy
40212, pregnancy
40213, pregnancy
40214, pregnancy
40215, pregnancy
40216, pregnancy
