idx,Entity
6741,argininosuccinate synthetase
6742,aripiprazole
6743,arithmetic
6744,arm
6745,arm extension
6746,arms
6747,arrhythmia
6748,arrhythmias
6749,arsenic
6750,arterial O2 saturation
6751,arterial Pao2 level
6752,arterial blood gas
6753,arterial blood gas testing
6754,arterial blood oxygen tension difference
6755,arterial bruits
6756,arterial calcifications
6757,arterial disease
6758,arterial dissection
6759,arterial infarction
6760,arterial inflows
6761,arterial injuries
6762,arterial supply
6763,arteries
6764,arterioles
6765,arteriosclerotic vascular disease
6766,arteriovenous access grafts
6767,arteriovenous malformation
6768,arteriovenous malformations
6769,arteriovenous malformations of the brain
6770,artery
6771,artery wall
6772,artesunate
6773,arthralgias
6774,arthritis
6775,arthritis of the shoulder or spine
6776,arthropathy
6777,artificial neural network
6778,artificial nutrition
6779,artificial ventilation
6780,ascending aorta
6781,ascites
6782,asparagine
6783,aspartate aminotransferase
6784,aspartate transaminase
6785,aspergillosis
6786,aspermia
6787,asphyxia
6788,aspirate
6789,aspiration
6790,aspiration risk
6791,aspirin
6792,asplenic patients
6793,assaults during pregnancy
6794,assembly
6795,assessment
6796,assistance
6797,assisted ventilation
6798,association
6799,asthma
6800,asystole
6801,atacand
6802,ataxia
6803,atelectasis
6804,atenolol
6805,atheromatous obstruction
6806,atherosclerosis
6807,atherosclerotic disease
6808,atherosclerotic right coronary artery
6809,atherosclerotic risk factors
6810,athletic performance
6811,atlantoaxial subluxation
6812,atomic force microscopy
6813,atonic seizures
6814,atopic dermatitis
6815,atopy
6816,atorvastatin
6817,atovaquone
6818,atresias
6819,atrial
6820,atrial appendages
6821,atrial fibrillation
6822,atrial myxoma
6823,atrial myxomas
6824,atrial-level communication
6825,atrophic endometrium
6826,atrophic phase
6827,atrophic vaginitis
6828,atrophy
6829,atropine
6830,attitude
6831,attrition bias
6832,atypical antipsychotics
6833,atypical hyperplasia
6834,atypical mycobacteria
6835,atypical parkinsonism
6836,atypical pneumonia
6837,audiometry
6838,aural fullness
6839,auscultation
6840,autism
6841,autoantibody
6842,autoimmune
6843,autoimmune condition
6844,autoimmune diseases
6845,autoimmune disorder
6846,autoimmune hemolytic anemia
6847,autoimmune polyendocrine syndromes
6848,autologous stem cell transplantation
6849,automobile exhaust
6850,autonomic arousal
6851,autonomic dysfunction
6852,autonomic failure
6853,autonomic nervous system
6854,autonomic neuropathy
6855,autopsy
6856,autosomal
6857,autosomal dominant
6858,autosomal dominant diseases
6859,autosomal recessive
6860,autosomal recessive syndrome
6861,autosomal recessive variant
6862,avapro
6863,avian influenza virus
6864,aviation
6865,axial
6866,axial rigidity
6867,axillae
6868,axillary freckling
6869,axillofemoral grafts
6870,axon
6871,azathioprine
6872,azithromycin
6873,azole drugs
6874,azoles
6875,azoospermia
6876,b-hCG
6877,bHbA1c
6878,babesiosis
6879,baby teeth
6880,bacilli
6881,back
6882,back extension
6883,back pain
6884,bacteremia
6885,bacteria
6886,bacterial
6887,bacterial bioproducts
6888,bacterial culture
6889,bacterial peritonitis
6890,bacterial pneumonias
6891,bacterial products
6892,bacterial sepsis
6893,bacterial vaginosis
6894,bacterium
6895,bacteriuria
6896,bad dreams
6897,ball
6898,balloon angioplasty
6899,balloon valvotomy
6900,barbecues
6901,barbed stinger
6902,barbiturates
6903,barium
6904,barium contrast
6905,barium enema
6906,barium enteroclysis
6907,barium radiography
6908,barium upper GI series
6909,barley
6910,barrel chest
6911,barrel chest deformity
6912,basal acid production
6913,basal ganglia hematomas
6914,basal skull fracture
6915,base deficit
6916,base of the thumb
6917,baseline
6918,basement membrane matrix
6919,basilar artery occlusion
6920,bats
6921,beads
6922,beam
6923,beard growth
6924,beats/min
6925,bed rest
6926,bedside FAST ultrasound
6927,bedside screening tests
6928,bedside ultrasound
6929,bedtime
6930,bedwetting
6931,beer
6932,beers
6933,behavior modification
6934,behind
6935,benign
6936,benign childhood epilepsy with centrotemporal spikes
6937,benign nerve tumor
6938,benign nodules
6939,benzoate
6940,benzodiazepine
6941,benzodiazepines
6942,beta blocker
6943,beta blockers
6944,beta cell
6945,beta cell exhaustion
6946,beta-blockers
6947,beta-lactam resistance
6948,betamethasone
6949,between
6950,bevacizumab
6951,bias
6952,bicarbonate
6953,bicarbonate solution
6954,bichloracetic acid
6955,bicornuate uterus
6956,bidirectional Glenn
6957,biglycan
6958,biguanides
6959,bile duct
6960,bile ducts
6961,bile secretion
6962,biliary obstruction
6963,biliary tract
6964,biliary tract disease
6965,biliary tract obstruction
6966,biliary tree
6967,bilious emesis
6968,bilirubin
6969,bilirubinuria
6970,bimodal distribution
6971,biochemical parameters
6972,biofeedback
6973,biologic agents
6974,biologic markers
6975,biologic responses
6976,biological prostheses
6977,biomarkers
6978,biomechanics
6979,biophysical profile
6980,bioproducts
6981,biopsies
6982,biopsy
6983,biopsy forceps
6984,biotransformation
6985,biotransformation systems
6986,bipolar disorder
6987,bird or bat excrement
6988,birds
6989,birth
6990,birth weight
6991,birthweight
6992,bismuth
6993,bismuth subsalicylate
6994,bisoprolol
6995,bisphenol A
6996,bisphosphonate
6997,bisphosphonates
6998,bitemporal
6999,biventricular repairs
7000,blacks
7001,bladder
7002,bladder and renal calculi
7003,bladder cancer
7004,blastomycosis
7005,bleach
7006,bleeding
7007,bleeding time
7008,bleeding varices
7009,bleomycin
7010,blind loop syndrome
7011,blinding
7012,blindness
7013,blink rate
7014,bloating
7015,block
7016,block design
7017,blocker
7018,blood
7019,blood alkaline phosphatase
7020,blood ammonia level
7021,blood culture
7022,blood cultures
7023,blood eosinophils
7024,blood flow
7025,blood gas monitoring
7026,blood glucose
7027,blood glucose concentrations
7028,blood glucose monitors
7029,blood group
7030,blood group compatibility
7031,blood lactate concentration
7032,blood lipids
7033,blood loss
7034,blood pressure
7035,blood pressure control
7036,blood serology testing
7037,blood smear
7038,blood studies
7039,blood sugar levels
7040,blood tests
7041,blood transfusions
7042,blood type
7043,blood typing
7044,blood urea nitrogen
7045,blood vessels
7046,blood-brain barrier
7047,bloody diarrhea
7048,blue nevi
7049,blue toe syndrome
7050,blunt abdominal trauma
7051,blunt aortic injury
7052,blunt trauma
7053,blurry vision
7054,body
7055,body habitus
7056,body image
7057,body image disturbances
7058,body mass index
7059,body movements
7060,body of stomach
7061,body piercing
7062,body plethysmography
7063,body position
7064,body surface area
7065,body temperature
7066,body water
7067,body weight
7068,bolus
7069,bone
7070,bone cysts
7071,bone density
7072,bone fusion
7073,bone marrow
7074,bone marrow biopsy
7075,bone marrow cells
7076,bone marrow transplant
7077,bone marrow transplantation
7078,bone mineral density
7079,bone pain
7080,bone remodeling
7081,bones
7082,bony
7083,bony abnormalities
7084,bony hypertrophy
7085,bony prominences
7086,books
7087,booster
7088,botulinum toxin
7089,boutonnière deformities
7090,bowel
7091,bowel disease
7092,bowel loops
7093,bowel movements
7094,bowel obstruction
7095,bowel resection
7096,bowel sounds
7097,bowel viability
7098,bpm
7099,brachial systolic BP
7100,bracing
7101,bradycardia
7102,bradykinesia
7103,brain
7104,brain MRI
7105,brain abscess
7106,brain biopsies
7107,brain biopsy
7108,brain edema
7109,brain herniation
7110,brain imaging
7111,brain injuries
7112,brain injury
7113,brain stem
7114,brain stem herniation
7115,brain tumor
7116,brainstem
7117,branched-chain a-keto acids
7118,breast
7119,breast cancer
7120,breast milk
7121,breastfed
7122,breastfeeding
7123,breasts
7124,breath
7125,breath hydrogen
7126,breath tests
7127,breath-holding spells
7128,brevibloc
7129,bridge
7130,bright red bleeding
7131,brimonidine
7132,brittle hair
7133,brivaracetam
7134,broad casts
7135,broad ligaments
7136,broad-range bacterial PCR
7137,broad-spectrum antibiotics
7138,bromocriptine
7139,bronchial breathing
7140,bronchial infection
7141,bronchial pneumonia
7142,bronchiectasis
7143,bronchitis
7144,bronchoalveolar lavage
7145,bronchoconstriction
7146,bronchodilator
7147,bronchodilators
7148,bronchogenic cancer
7149,bronchogenic carcinoma
7150,bronchopneumonia
7151,bronchoscope
7152,bronchoscopic biopsy
7153,bronchoscopy
7154,bronchospasm
7155,bronchus
7156,bubble study
7157,buccal mucosa
7158,budding yeasts
7159,budesonide
7160,buffalo hump
7161,buffy coat
7162,bulbar palsy
7163,bulimia nervosa
7164,bulking agents
7165,bullae
7166,bullous impetigo
7167,bullous reaction
7168,bumblebees
7169,bupivacaine
7170,bupropion
7171,burning
7172,burns
7173,bursae
7174,bus
7175,buspirone
7176,busulfan
7177,but I have grouped them according to the one that seems most relevant
7178,but I have included them all in the list as they are distinct entities in the text
7179,but I have listed each instance separately for the purpose of this exercise
7180,but I have listed them separately as they appear in the text
7181,but I have only included each entity once in the concatenated list
7182,but I have only included each one once in the concatenated list
7183,but I have only listed each one once in the output
7184,but I have tried to extract them as distinct entities from the text
7185,but I've extracted them as individual entities as per your request
7186,but I've tried to extract them as they appear in the text
7187,but they are listed separately in the output
7188,but they are only listed once in the output
7189,butchers
7190,buttock claudication
7191,buttock pain
7192,buttocks
7193,bzerol E
7194,bzerol I
7195,cDNA
7196,cGMP-mediated smooth muscle relaxation
7197,caffeine
7198,café au lait spots
7199,calcaneus
7200,calcific aortic stenosis
7201,calcification
7202,calcinosis
7203,calcitonin
7204,calcium
7205,calcium antagonists
7206,calcium carbonate
7207,calcium channel blocker
7208,calcium channel blockers
7209,calcium gluconate
7210,calcium hydroxyapatite crystals
7211,calcium levels
7212,calcium oxalate
7213,calcium oxalate stones
7214,calcium pyrophosphate deposition disease
7215,calcium pyrophosphate dihydrate crystals
7216,calcium supplement
7217,calcium-based therapies
7218,calf claudication
7219,calf pain
7220,callus
7221,caloric intake
7222,calories
7223,camera
7224,camping
7225,cancer
7226,cancer management
7227,cancers
7228,candesartan
7229,cannabis
7230,cap-binding proteins
7231,capillary
7232,capillary bleeding
7233,capillary blood gas determinations
7234,capillary fragility
7235,capillary glucose
7236,capillary hemangiomata
7237,capillary leakage
7238,capillary refill
7239,capoten
7240,capsule endoscopy
7241,captain’s wheel
7242,captopril
7243,car crash
7244,carbamates
7245,carbamazepine
7246,carbamoyal phosphate synthase deficiency
7247,carbamoyl phosphate synthetase I
7248,carbamyl phosphate synthase-1
7249,carbapenems
7250,carbohydrate
7251,carbon monoxide
7252,carboplatin
7253,carcinogens
7254,carcinoid
7255,carcinoid syndrome
7256,carcinoma
7257,carcinomas
7258,cardene
7259,cardene SR
7260,cardia
7261,cardiac
7262,cardiac abnormalities
7263,cardiac activity
7264,cardiac angiogram
7265,cardiac anomalies
7266,cardiac arrest
7267,cardiac arrhythmia
7268,cardiac arrhythmias
7269,cardiac catheterization
7270,cardiac cells
7271,cardiac chamber
7272,cardiac complications
7273,cardiac disease
7274,cardiac diseases
7275,cardiac enlargement
7276,cardiac enzyme release
7277,cardiac enzymes
7278,cardiac examination
7279,cardiac function
7280,cardiac ischemia
7281,cardiac marker
7282,cardiac murmurs
7283,cardiac myocytes
7284,cardiac output
7285,cardiac physiology
7286,cardiac surgery
7287,cardiac syncope
7288,cardiac tamponade
7289,cardiac troponins T and I
7290,cardiogenic shock
7291,cardiologists
7292,cardiomegaly
7293,cardiopulmonary
7294,cardiopulmonary cause
7295,cardiopulmonary deficiency
7296,cardiopulmonary diseases
7297,cardiopulmonary exercise
7298,cardiopulmonary rehabilitation
7299,cardiopulmonary resuscitation
7300,cardiotocographic device
7301,cardiovascular disease
7302,cardiovascular diseases
7303,cardiovascular event rates
7304,cardiovascular events
7305,cardiovascular mortality
7306,cardiovascular risk
7307,cardiovascular system
7308,cardiovascular toxicity
7309,carditis
7310,cardizem
7311,cardizem CD
7312,cardizem SR
7313,care facility
7314,careers
7315,caries
7316,carnitine deficiency syndromes
7317,carotid arterial bruits
7318,carotid sheath
7319,carotid surgery
7320,carpal tunnel
7321,carpal tunnel syndrome
7322,carpometacarpal joint
7323,carpometacarpal joints
7324,cartilage
7325,case 2-2009
7326,case 8
7327,case management
7328,case-control studies
7329,cases
7330,cast
7331,cast nephropathy
7332,casts
7333,catamenial hemoptysis
7334,cataplexy
7335,catapres
7336,catapres-TTS
7337,catecholamines
7338,catheter
7339,catheter ablation
7340,causes
7341,caustic ingestion
7342,cautious
7343,cavernous
7344,cavernous sinus thrombosis
7345,cavitary infiltrates
7346,cecum
7347,cefaclor
7348,cefepime
7349,cefotaxime
7350,cefpodoxime
7351,ceftriaxone
7352,cefuroxime
7353,celecoxib
7354,celiac
7355,celiac artery
7356,celiac disease
7357,celiac sprue
7358,celiac trunk
7359,cell
7360,cell count
7361,cell membranes
7362,cell wall
7363,cells
7364,cellular function
7365,cellular immunity
7366,cellulitis
7367,cenobamate
7368,central chest pain
7369,central circulation
7370,central cyanosis
7371,central diabetes insipidus
7372,central lesion
7373,central lesions
7374,central line
7375,central nervous system
7376,central nervous system (CNS
7377,central venous pressure
7378,cephalic phase
7379,cephalosporin
7380,cephalosporins
7381,cerebellar hemisphere
7382,cerebellar stroke
7383,cerebellum
7384,cerebral cortex
7385,cerebral hemorrhage
7386,cerebral metastases
7387,cerebral perfusion
7388,cerebral vasculature
7389,cerebral vasculitis
7390,cerebraledema
7391,cerebrospinal fluid
7392,cerebrospinal fluid (CSF
7393,cerebrovascular
7394,cerebrovascular accident
7395,cerebrovascular disease
7396,cerebrum
7397,certain foods
7398,cervical cancer
7399,cervical carcinoma
7400,cervical disk disease
7401,cervical examination
7402,cervical motion or adnexal tenderness
7403,cervical os
7404,cervical polyps
7405,cervix
7406,cesarean delivery
7407,chains
7408,chancre
7409,chancroid
7410,changes
7411,channel
7412,chapters
7413,charcoal administration
7414,charts
7415,cheilosis
7416,chemokine receptors
7417,chemotherapy
7418,cherry-red skin
7419,chest
7420,chest X-ray
7421,chest closure
7422,chest computed tomographic angiograms
7423,chest computed tomography
7424,chest discomfort
7425,chest examination
7426,chest imaging
7427,chest infection
7428,chest pain
7429,chest radiograph
7430,chest radiography
7431,chest wall
7432,chest wall abnormality
7433,chest wall diseases
7434,chest x-ray
7435,chiasm
7436,chickenpox
7437,child
7438,child abuse
7439,child development
7440,child neglect
7441,child protection agency
7442,child support
7443,child-rated version
7444,childbearing
7445,childhood
7446,childhood obesity
7447,children
7448,children's hospital
7449,chills
7450,chlamydial cervicitis
7451,chloride
7452,chloride sweat test
7453,chloroquine
7454,chlorpromazine
7455,cholecystitis
7456,choledocholithiasis
7457,choleresis
7458,cholestasis
7459,cholestatic jaundice
7460,cholestatic process
7461,cholesterol
7462,cholesterol atheroembolism
7463,cholesterol levels
7464,cholestyramine
7465,cholinergic neurons
7466,chondrocalcinosis
7467,chordae rupture
7468,chorioamnionitis
7469,choriocarcinoma
7470,chorionic
7471,chorionic gonadotropin
7472,chorioretinitis
7473,chosen
7474,chromosomal
7475,chromosomal abnormalities
7476,chromosomal aneuploidy
7477,chromosome
7478,chromosome 5
7479,chromosomes
7480,chronic
7481,chronic GVHD
7482,chronic autoimmune lymphocytic thyroiditis
7483,chronic bronchitis
7484,chronic conditions
7485,chronic diarrhea
7486,chronic fibrosis
7487,chronic granulomatous disease
7488,chronic hepatic encephalopathy
7489,chronic hip pain
7490,chronic hypoxia
7491,chronic intoxication
7492,chronic kidney disease
7493,chronic lower back pain
7494,chronic lymphocytic leukemia
7495,chronic obstructive pulmonary disease
7496,chronic pain
7497,chronic postnasal drip
7498,chronic renal disease
7499,chronic sinusitis
7500,chronic subdural hematoma
7501,chronic ulcerations
7502,chronic ulcerative colitis
7503,chronic viral hepatitis
7504,chylomicrons
7505,chylous effusions
7506,cigarette consumption
7507,cigarette smoking
7508,cigarettes
7509,cigars
7510,cilostazol
7511,cine movie
7512,ciprofloxacin
7513,circadian pattern
7514,circadian phase delay
7515,circular muscles
7516,circulating immune complexes
7517,circulating water
7518,cirrhosis
7519,cirrhotic patients
7520,citalopram
7521,citrulline
7522,clarithromycin
7523,class III
7524,class III heart failure
7525,classification
7526,clavulanate
7527,claw toe deformity
7528,clearance
7529,cleft lip and palate
7530,clindamycin
7531,clinic
7532,clinic blood pressure
7533,clinic-based smoking status identification system
7534,clinical
7535,clinical assessment
7536,clinical decision-making
7537,clinical exam
7538,clinical findings
7539,clinical judgment
7540,clinical parameters
7541,clinical practice guideline
7542,clinical practice guidelines
7543,clinical state
7544,clinical stroke scale
7545,clinical tests
7546,clinical trials
7547,clinically apparent AD
7548,clinician
7549,clinicians
7550,clips
7551,clivus
7552,cloacal membrane
7553,clonal selection
7554,clonazepam
7555,clonic seizures
7556,clonidine
7557,cloning
7558,clopidogrel
7559,clostridia
7560,clothes
7561,clotting factors
7562,clotting proteins
7563,cloxacillin
7564,clozapine
7565,clubbing
7566,clucking sounds
7567,coagulation
7568,coagulation abnormalities
7569,coagulation studies
7570,coagulopathy
7571,coal
7572,coarctation
7573,coarctation of the aorta
7574,cocaine
7575,coccidioidomycosis
7576,code
7577,codeine
7578,codon
7579,codons
7580,coffee
7581,cognitive assessment
7582,cognitive behavioral psychotherapy
7583,cognitive demands
7584,cognitive function
7585,cognitive impairment
7586,cognitive shortcuts
7587,cognitive-behavioral therapy
7588,cohort
7589,cohort epidemiologic studies
7590,cohort studies
7591,cohort study
7592,cold agglutinin disease
7593,cold agglutinins
7594,cold air
7595,cold and flu preparations
7596,cold intolerance
7597,cold sore
7598,cold water
7599,collagen
7600,collagen-vascular disease
7601,collagenous colitis
7602,collecting
7603,collecting system
7604,collisions
7605,colloid
7606,coloboma of iris
7607,colon
7608,colon cancer
7609,colonic disease
7610,colonization status
7611,colonoscopic balloon dilatation
7612,colonoscopy
7613,colorectal anastomosis
7614,colorectal cancer
7615,colorimetric end-tidal carbon dioxide
7616,colostomy
7617,coma
7618,comatose patients
7619,combination bronchodilator therapies
7620,combination oral contraceptives
7621,commercially prepared foods
7622,common iliac arteries
7623,communicable diseases
7624,communication
7625,communication breakdowns
7626,community health nurse
7627,comorbid conditions
7628,comorbid illnesses
7629,comorbidities
7630,compartment syndrome
7631,compartments
7632,compensation
7633,competency
7634,competitive inhibition assay
7635,complement
7636,complement (C3 and C4
7637,complement component
7638,complement components
7639,complement system
7640,complementary
7641,complete SBO
7642,complete blood count
7643,complex partial seizures
7644,complexes
7645,complications
7646,component
7647,compounds
7648,comprehensive diabetes care
7649,compressed vertebrae fractures
7650,compression
7651,compression fractures
7652,computed tomography
7653,computed tomography angiogram
7654,concentration
7655,conception
7656,conditions
7657,condylomata acuminata
7658,confirm
7659,confounding bias
7660,confusion
7661,congenital anomalies
7662,congenital cytomegalovirus infection
7663,congenital cytomegalovirus infection outcomes
7664,congenital cytomegalovirus infections
7665,congenital heart disease
7666,congenital heart lesions
7667,congenital hypotonia
7668,congenital immunodeficiency syndromes
7669,congenital laxity of ligaments
7670,congenital megacolon
7671,congenital obstructive lesions
7672,congenital rubella syndrome
7673,congenital toxoplasmosis
7674,congenital varicella syndrome
7675,congestive heart failure
7676,conjugate H influenzae type b
7677,conjunctival edema
7678,conjunctival injection
7679,conjunctivitis
7680,connective tissue
7681,connective tissue components
7682,connective tissue disease
7683,consciousness
7684,considered
7685,constipation
7686,contact
7687,contact dermatitis
7688,contacts
7689,contacts with diarrhea
7690,continuation
7691,continued use
7692,continuous
7693,continuous heart murmurs
7694,continuous infusion
7695,contractility
7696,contractions
7697,contrast agent
7698,contrast enema radiography
7699,control and elimination
7700,controls
7701,contusion
7702,conversion disorder
7703,convoluted
7704,cooking oil vapors
7705,cor pulmonale
7706,coracobrachialis muscle
7707,cord blood
7708,cord prolapse
7709,corgard
7710,corlopam
7711,corneal opacities
7712,corner
7713,coronary
7714,coronary angiography
7715,coronary arteries
7716,coronary artery
7717,coronary artery bypass graft
7718,coronary artery disease
7719,coronary artery occlusion
7720,coronary atherosclerosis
7721,coronary blood flow
7722,coronary bypass grafting
7723,coronary disease
7724,coronary intervention
7725,coronary spasm
7726,coronary territory
7727,corpora cavernosa
7728,corpulmonale
7729,corpus
7730,cortex
7731,cortical atrophy
7732,corticosteroid
7733,corticosteroids
7734,corticotrope
7735,cortisol
7736,cost
7737,costochondritis
7738,cough
7739,cough suppressants
7740,cough-variant asthma
7741,counseling
7742,count
7743,countries
7744,country
7745,courts
7746,coverage
7747,cowpox
7748,coxsackievirus infection
7749,crackles
7750,crampy abdominal pain
7751,crampy lower abdominal pain
7752,cranial nerve
7753,cranial nerve deficits
7754,cranial nerve palsies
7755,cranial nerves V
7756,cranial synostosis
7757,craniopharyngioma
7758,cranioplasty
7759,craniotomy
7760,cranium
7761,creatine kinase
7762,creatinine
7763,creatinine clearance
7764,creatinine production rate
7765,cricopharyngeus
7766,criteria
7767,critical care in pregnancy
7768,cross-sectional imaging
7769,crossover studies
7770,crown-rump length
7771,cruise ship
7772,cryoglobulinemia
7773,cryoprecipitate
7774,crypt abscesses
7775,cryptococcal antigen
7776,cryptococcal antigen test
7777,cryptococcosis
7778,cryptorchidism
7779,crystalline amino acids
7780,crystals
7781,culture
7782,cultures
7783,cure
7784,curves
7785,cutaneous T-cell lymphoma
7786,cutaneous barriers
7787,cutaneous small-vessel hypersensitivity vasculitis
7788,cutaneous symptoms
7789,cutis aplasia
7790,cyanosis
7791,cyanotic congenital heart disease
7792,cyclic citrullinated peptide
7793,cyclic endoperoxides
7794,cyclic vomiting syndrome
7795,cyclical bleeding
7796,cyclooxygenase
7797,cyclooxygenase-1
7798,cyclooxygenases
7799,cyclophosphamide
7800,cyproheptadine
7801,cyst
7802,cystic fibrosis
7803,cystic fibrosis conductance transmembrane regulator gene
7804,cysticercosis
7805,cystine
7806,cystine stones
7807,cystinuria
7808,cystoscopy
7809,cytocentrifuge histologic testing
7810,cytochrome P450
7811,cytochrome P540-mediated metabolism
7812,cytokine production
7813,cytokines
7814,cytology
7815,cytomegalovirus
7816,cytomegalovirus disease
7817,cytomegalovirus infection
7818,cytopenia
7819,dactylitis
7820,dairy products
7821,dalteparin
7822,danger areas
7823,dantrolene
7824,data
7825,date
7826,david pearce
7827,day
7828,daytime distress
7829,de Hundt
7830,de Hundt M
7831,de Quervain’s tenosynovitis
7832,deAlarcon PA
7833,deafness
7834,death
7835,death in early childhood
7836,deaths
7837,decarboxylation
7838,deciduous teeth
7839,deciliters
7840,decision making
7841,decision strategies
7842,decision-making
7843,decision-making capacity
7844,decompressive hemicraniectomy
7845,decongestants
7846,decorin
7847,decreased breath sounds
7848,decreased oxygen saturation
7849,decreased tactile fremitus
7850,decubiti
7851,decubitus view
7852,deep bleeding ulcers
7853,deep brain stimulation
7854,deep rectal biopsy
7855,deep vein thrombosis
7856,deep venous thrombosis
7857,defects
7858,defense mechanism
7859,deformities
7860,degenerative changes
7861,dehydration
7862,dehydrogenase
7863,delay
7864,delayed bone maturation
7865,delayed gastric emptying
7866,delayed wound healing
7867,delivery
7868,delusions of parasitosis
7869,demeanor
7870,demeclocycline
7871,dementia
7872,dementia of HIV paraneoplastic and related autoimmune encephalitis
7873,dementia syndrome
7874,dendritic cells
7875,dengue virus
7876,denial
7877,dental caries
7878,deoxypyridinoline
7879,deoxyribonucleoside monophosphates
7880,depersonal
7881,depersonalization disorder
7882,deposition
7883,depressed
7884,depression
7885,deprivation
7886,derealization disorder
7887,dermatitis
7888,dermatitis herpetiformis
7889,descending thoracic aorta
7890,descending thoracic aortic aneurysm
7891,desensitization
7892,desensitization techniques
7893,design
7894,desires
7895,desmopressin
7896,despite
7897,destruction
7898,detachment
7899,detoxification
7900,detoxify
7901,development
7902,dexamethasone
7903,dexamethasone suppression test
7904,dextrocardia
7905,diabetes
7906,diabetes complications
7907,diabetes diagnosis
7908,diabetes educator
7909,diabetes insipidus
7910,diabetes mellitus
7911,diabetes treatment
7912,diabetic
7913,diabetic foot
7914,diabetic gastroparesis
7915,diabetic ketoacidosis
7916,diabetic mothers
7917,diabetic nephropathy
7918,diabetic patients
7919,diabetic ulcers
7920,diabetic woman
7921,diagnosis
7922,diagnostic investigation
7923,diagnostic kits
7924,diagnostic material
7925,diagnostic teaching
7926,diagnostic test
7927,diagnostic work-up
7928,diagnostic workup
7929,dialysis
7930,diaphoresis
7931,diarrhea
7932,diastolic
7933,diastolic BP
7934,diastolic failure
7935,diastolic runoff
7936,diazoxide
7937,dichlorodiphenyltrichloroethane (DDT
7938,dieldrin
7939,diet
7940,dietary
7941,dietary advancement
7942,dietary exposures
7943,dietary fat
7944,dietary intake
7945,dietary management
7946,dietary restrictions
7947,dietary supplements
7948,diethylstilbestrol
7949,dietitian
7950,differential
7951,differential cyanosis
7952,differential transmission
7953,difficulty
7954,difficulty breathing
7955,difficulty waking
7956,diffuse high-pitched rales
7957,diffuse idiopathic skeletal hyperostosis
7958,diffuse pain
7959,diffuse parenchymal lung diseases
7960,diffusing capacity
7961,diffusion capacity of lung for carbon monoxide
7962,digested material
7963,digestion
7964,digit-span
7965,digit-symbol
7966,digital camera
7967,digital clubbing
7968,digital pits
7969,digital vaginal exams
7970,digits
7971,digoxin
7972,digoxin concentration
7973,dihydrotestosterone
7974,dihydroxyphenylacetic acid
7975,dilacor XL
7976,dilated cardiomyopathy
7977,dilation
7978,diltiazem
7979,diminished arterial pulses
7980,diminished coordination
7981,dimorphic
7982,dinner table
7983,dioxin
7984,dipalmitoyl lecithin
7985,diphenhydramine
7986,diphtheria
7987,diplopia
7988,direct Coombs test
7989,direct fluorescent antibody stain
7990,direct serum bilirubin
7991,disability
7992,discharge
7993,discharge to home
7994,discomfort
7995,disease
7996,disease activity
7997,disease prevention
7998,disease process
7999,disease progression
8000,disease-modifying antirheumatic drugs
8001,diseases
8002,disinhibition
8003,disorder
8004,disorders
8005,disorders of absorption
8006,disorientation
8007,disseminated gonococcemia
8008,disseminated herpes simplex
8009,disseminated intravascular coagulation
8010,dissociation
8011,dissociative identity disorder
8012,dissociative shock
8013,distal
8014,distal TEF
8015,distal phalanges
8016,distal radius
8017,distant
8018,distention
8019,distinction
8020,distribution
8021,diuretic
8022,diuretic therapy
8023,diuretics
8024,diversion
8025,diverticulum
8026,divorce
8027,dizziness
8028,dobutamine
8029,dobutamine echo
8030,doctor
8031,documented fetal lung maturity
8032,documents
8033,dofetilide
8034,dollars
8035,dolutegravir
8036,domain
8037,domestic pets
8038,domperidone
8039,donepezil
8040,donovanosis
8041,door-in–door-out
8042,dopamine
8043,dopamine agonist
8044,dopamine agonists
8045,dopamine antagonist
8046,dopamine receptors
8047,dorsal branch of the ulnar nerve
8048,dorsal deformities
8049,dorsal kyphosis
8050,dorsal motor nucleus
8051,dorsal root ganglia
8052,dorsalis pedis
8053,dorsocervical/supraclavicular fat pads
8054,dorsum of the foot
8055,dose
8056,dosing
8057,double vision
8058,double-balloon enteroscopy
8059,double-stranded RNA
8060,doxycycline
8061,drainage
8062,drenching sweats
8063,drink
8064,driving
8065,driving under the influence
8066,drug
8067,drug biotransformation
8068,drug causality
8069,drug eruption
8070,drug fever
8071,drug interactions
8072,drug metabolic enzymes
8073,drug reaction
8074,drug reaction with eosinophilia and systemic symptoms
8075,drug therapy
8076,drug toxicity
8077,drug withdrawal
8078,drug-drug interactions
8079,drug-induced hypersensitivity syndrome
8080,drugs
8081,dry cough
8082,dry skin
8083,dsRNA
8084,dual-energy x-ray absorptiometry
8085,dual-energy x-ray absorptiomy
8086,ductal-dependent congenital heart disease
8087,ducts
8088,ductus arteriosus
8089,dullness to percussion
8090,duodenal atresia
8091,duodenal ulcer
8092,duodenogastroesophageal reflux
8093,duodenum
8094,duplication
8095,durable power of attorney
8096,dural thrombosis
8097,duration
8098,dynacirc
8099,dynacirc CR
8100,dysarthria
8101,dysfunction
8102,dyslipidemia
8103,dyslipidemias
8104,dyspepsia
8105,dysphagia
8106,dysphonia
8107,dysphoric emotions
8108,dyspnea
8109,dyspnea on exertion
8110,dysrhythmias
8111,dystrophic phase
8112,dysuria
8113,e-cigarettes
8114,eIF-2
8115,ear
8116,ear fullness
8117,eardrum
