idx,Entity
10042, Sophie of Brandenburg- Ansbach
10043, Legnica
10044, Agnes of Brandenburg
10045, Pomerania
10046, Saxe- Lauenburg
10047, Sophie of Brandenburg- Ansbach- Kulmbach
10048, Ansbach
10049, Liegnitz
10050, Sophie of Legnica
10051, Frederick II
10052, Duke of Legnica
10053, Brzeg
10054, Wohlau
10055, John George of Brandenburg
10056, Joachim Frederick
10057, Amalie of Brandenburg
10058, Plassenburg
10059, Baden- Baden
10060, Zweibrücken
10061, Veldenz
10062, Sophie of Brandenburg- Ansbach
10063, Daan Brandenburg
10064, Christian I of Saxony
10065, Dresden
10066, Albertine line of the House of Wettin
10067, Augustus of Saxony
10068, Anna of Denmark
10069,"Here are the extracted entities concatenated with commas:

Albertine"
10070, House of Wettin
10071, Augustus of Saxony
10072, Anna of Denmark
10073, Alexander
10074, Electorate of Saxony
10075, Christian
10076, Nikolaus Krell
10077, Matthias Oeder
10078, Balthasar Zimmermann
10079, Etan Boritzer
10080, John F. Kennedy
10081, Wade Junior High School
10082, New York City Department of Education
10083, Venice
10084, California
10085, How to Get Your Book Published!
10086, The Teachings of the Buddha
10087, Ranganayaki
10088, Puttanna Kanagal
10089, Aarathi
10090, Ambarish
10091, Ramakrishna
10092, Ashok
10093, Rajanand
10094, Ashwattha
10095, Ian Barry
10096, Baldwin II of Mons
10097, Hainaut
10098, Baldwin VI
10099, Count of Flanders
10100, Richilde
10101, Countess of Mons and Hainaut
10102, The Heroine of Mons
10103, Wilfred Noy
10104, Leslie Howard
10105, Dorothy Bellew
10106, Bert Wynne
10107, Theodred II
10108, Elmham
10109, Reginar V
10110, Reginar IV
10111, Hedwig of France
10112, Hugh Capet of France
10113, Adelaide of Aquitaine
10114, William Thomas Smith
10115, Thomas Scott
10116, Wilfred Noy Blumberg.
10117,Here are the extracted entities from the text
10118," concatenated with commas:

United States"
10119, United States District Court
10120, United States District
10121, Georgia
10122, Major League Baseball
10123, Cincinnati Reds
10124, Baltimore Orioles
10125, St Antony's College
10126, Oxford
10127, University of Texas
10128, Spain
10129, Granada
10130, Paralympics
10131, Tandem Road Race
10132, Tandem Individual Pursuit
10133, FIFA Women's World Cup
10134, France
10135, Philadelphia
10136, Pennsylvania
10137, video games
10138, movies
10139, TV shows
10140, Worcestershire
10141, Jamaican
10142, quasi-Monte Carlo method
10143, Monte Carlo method
10144, numerical integration
10145, numerical analysis
10146, quasi-random sequences
10147, sub-random sequences
10148, pseudorandom numbers
10149, Halton sequence
10150, Sobol sequence
10151, Faure sequence
10152, low-discrepancy sequences
10153, O(N)
10154, mathematical finance
10155, computational finance
10156," high-dimensional numerical integrals.

However"
10157, I'll remove the entities that are not proper nouns
10158, formulas
10159, or concepts
10160, and keep only the entities that are names of people
10161, places
10162, organizations
10163, events
10164," etc. Here is the revised list:

United States"
10165, United States District Court
10166, United States District
10167, Georgia
10168, Major League Baseball
10169, Cincinnati Reds
10170, Baltimore Orioles
10171, St Antony's College
10172, Oxford
10173, University of Texas
10174, Spain
10175, Granada
10176, Paralympics
10177, FIFA Women's World Cup
10178, France
10179, Philadelphia
10180, Pennsylvania
10181, Worcestershire
10182, Jamaica
10183, Henry Walter Moore
10184, Beverly Daniel Evans Jr.
10185, Craig Browning Tatum
10186, Wale Adebanwi
10187, John Tatum
10188, María Belén Perez Sanchez
10189, Dr. Beverly Daniel Tatum
10190, María Belén Carvajal Peña
10191, Richard Tatum
10192, Hartley W Lobban
10193,Here are the entities extracted from the text
10194," concatenated with commas:

Monte Carlo"
10195, Quasi-Monte Carlo method
10196, Monte Carlo method
10197, Principality of Monaco
10198, Monaco
10199, Monte Carlo Casino
10200, Monte Carlo Quarter
10201, La Rousse/ Saint Roman
10202, Larvotto/ Bas Moulins
10203, Saint Michel
10204, Fontvieille
10205, Monaco- Ville
10206, La Condamine
10207, Maritime Alps
10208, French Riviera
10209, Place du Casino
10210, Hôtel de Paris
10211, Café de Paris
10212, Salle Garnier
10213, Opéra de Monte- Carlo
10214, Larvotto
10215, Grimaldi Forum
10216, Monte- Carlo Bay Hotel& Resort
10217, Beausoleil
10218, Italy
10219, April Blair
10220, Tom Bezucha
10221, Selena Gomez
10222, Leighton Meester
10223, Katie Cassidy
10224, Jane by Design
10225, Monte Carlo Nights
10226, William Nigh
10227, Christmas Caper
10228, Lemonade Mouth
10229, E. Phillips Oppenheim
10230, Louis Mercanton
10231, Carlyle Blackwell
10232, Betty Balfour
10233, Rachel Devirys
10234, Mika
10235, Blame It on the Girls
10236, The Boy Who Knew Too Much
10237, Greg Wells
10238, Etan Boritzer
10239, What is God?
10240, ABC Family
10241, February
10242, 2010
10243, October
10244, November
10245, 1881
10246, 1955
10247, 1925
10248, 1926
10249, 1934
10250, 1950
10251," 1989.

However"
10252," the entities can be grouped into categories as follows:

**Places**

Monte Carlo"
10253, Quasi-Monte Carlo method
10254, Principality of Monaco
10255, Monaco
10256, Monte Carlo Casino
10257, Monte Carlo Quarter
10258, La Rousse/ Saint Roman
10259, Larvotto/ Bas Moulins
10260, Saint Michel
10261, Fontvieille
10262, Monaco- Ville
10263, La Condamine
10264, Maritime Alps
10265, French Riviera
10266, Place du Casino
10267, Hôtel de Paris
10268, Café de Paris
10269, Salle Garnier
10270, Opéra de Monte- Carlo
10271, Larvotto
10272, Grimaldi Forum
10273, Monte- Carlo Bay Hotel& Resort
10274, Beausoleil
10275," Italy

**People**

April Blair"
10276, Tom Bezucha
10277, Selena Gomez
10278, Leighton Meester
10279, Katie Cassidy
10280, William Nigh
10281, Etan Boritzer
10282, E. Phillips Oppenheim
10283, Louis Mercanton
10284, Carlyle Blackwell
10285, Betty Balfour
10286, Rachel Devirys
10287, Mika
10288," Greg Wells

**Books and Films**

Monte Carlo method"
10289, Monte Carlo Nights
10290, Christmas Caper
10291, Lemonade Mouth
10292, What is God?
10293, Jane by Design
10294, Blame It on the Girls
10295, The Boy Who Knew Too Much
10296, Monte Carlo
10297," What is?

**Organizations**

ABC Family

**Dates**

February"
10298, October
10299, November
10300, 1881
10301, 1955
10302, 1925
10303, 1926
10304, 1934
10305, 1950
10306, 1989
10307, 2010
10308,Here's a list of entities extracted from the text
10309," concatenated with commas:

What is Love?"
10310, What is Death?
10311, What is Beautiful?
10312, What is Funny?
10313, What is Right?
10314, What is Peace?
10315, What is Money?
10316, What is Dreaming?
10317, What is a Friend?
10318, What is True?
10319, What is a Family?
10320, What is a Feeling?
10321, John F. Kennedy
10322, New York City
10323, Wade Junior High School
10324, Bronx
10325, New York
10326, New York City Department of Education
10327, Boritzer
10328, Venice
10329, California
10330, How to Get Your Book Published!
10331, The Teachings of the Buddha
10332, Theodred II
10333, Elmham
10334, 995
10335, 997
10336, Theodred
10337, passports
10338, sovereignty
10339, New York City public school children
10340, anthology
10341, English class
10342, essay
10343, John F. Kennedy
10344, assassination
10345, Theodred II
10346, Elmham
10347, place of birth
10348, birthplace
10349, POB
10350, person
10351, legal documents
10352, name
10353, date of birth
10354, passports
10355, sovereignty
10356, country
10357, government
10358, birth
10359, hospital
10360, identity documents
10361, Sweden
10362, födelsehemort
10363, domicile of birth
10364, Switzerland
10365, Heimatort
10366, lieu d'origineluogo d'origine
10367, place of origin
10368, child
10369, parent
10370, passport
10371, identity card
10372, jus soli
10373, Latin
10374, Americas
10375, nationality
10376, jus sanguinis
10377, airplane
10378, sea
10379, law
10380, countries
10381, plane
10382, ship
10383, airspace
10384, territorial waters
10385, administrative forms
10386, country of origin
10387, applicant
10388, birth.
10389,"Here are the extracted entities concatenated with commas:

Michael Govan"
10390, Olav Aaraas
10391, Ryan Nicholson
10392, John Donatich
10393, Oles Yanchuk
10394, Peter Levin
10395, Dana Blankstein- Cohen
10396, John Farrell
10397, Ian Barry
10398, Jeff O'Brien
10399, Colin Meloy
10400, Billy Milano
10401, Astrid North
10402, Dan Lilker
10403, Blanche Kerr Brock
10404, Virgil P. Brock
10405, Albert Kennedy Rowswell
10406, Hank Williams
10407, Chris Ballew
10408, Andrés Nusser
10409," Hiram ""Hank"" Williams"
10410, The Decemberists
10411, M.O.D.
10412, Stormtroopers of Death
10413, United Forces
10414, Yale University Press
10415, Los Angeles County Museum of Art
10416, Dia Art Foundation
10417, New York City
10418, Sogn Folk Museum
10419, Maihaugen
10420, Norwegian Museum of Cultural History
10421, Royal Norwegian Order of St. Olav
10422, The Undefeated
10423, Famine
10424, Israel
10425, USA
10426, Canada
10427, Australia
10428, Latin America
10429, Berlin
10430, Germany
10431, Chile
10432, Astro
10433, The Presidents of the United States of America
10434, Luke the Drifter
10435, Fredrikstad
10436, Yale University
10437, Neskorenyi
10438, Famine- 33
10439, The Crane Wife
10440, United States
10441, Bronx
10442, Austin
10443, Texas
10444, Stormtroopers of Death
10445, United States of America
10446, Israel Academy of Film and Television
10447, YouTube
10448, Fredrikstad
10449, Stupid Teens Must Die!
10450, Detention Night
10451, Panda
10452, Beyond the Sunset.
10453,"Here are the entities extracted from the text and concatenated with commas:

Mount Olive"
10454, Butler County
10455, Alabama
10456, Georgiana
10457, Rufus Payne
10458, Williams
10459, African American
10460, American
10461, Billboard
10462, Country & Western Best Sellers chart
10463, Roy Acuff
10464, Ernest Tubb
10465, Montgomery
10466, WSFA
10467, Drifting Cowboys
10468, Audrey Sheppard
10469, Sterling Records
10470, MGM Records
10471, Herzog Studio
10472, Cincinnati
10473, Louisiana Hayride
10474, Grand Ole Opry
10475, Your Cheatin' Heart
10476, Good Lookin'
10477, I'm So Lonesome I Could Cry
10478, Canton
10479, Ohio
10480, Elvis Presley
10481, Johnny Cash
10482, Chuck Berry
10483, Jerry Lee Lewis
10484, Bob Dylan
10485, George Jones
10486, Charley Pride
10487, The Rolling Stones
10488, Country Music Hall of Fame
10489, Songwriters Hall of Fame
10490, Rock and Roll Hall of Fame
10491, Pulitzer Prize
10492, Bernard Bonvoisin
10493, Bernie Bonvoisin
10494, Nanterre
10495, Hauts- de- Seine
10496, Trust
10497, AC/ DC
10498, Bon Scott
10499, Daigo
10500, The Time Warp
10501, The Rocky Horror Show
10502, The Rocky Horror Picture Show
10503,Here are the entities extracted from the text
10504," concatenated with commas:

Horror Show"
10505, The Rocky Horror Picture Show
10506, Etan Boritzer
10507, John F. Kennedy
10508, Wade Junior High School
10509, Bronx
10510, New York
10511, Theodred II
10512, Elmham
10513, Harry Wainwright
10514, Harry Johnson
10515, Frederick Bradley
10516, Olav Aaraas
10517, Fredrikstad
10518, Sogn Folk Museum
10519, Maihaugen
10520, Norwegian Museum of Cultural History
10521, Royal Norwegian Order of St. Olav
10522, Dana Blankstein- Cohen
10523, Israeli Academy of Film and Television
10524, Michael Govan
10525, Los Angeles County Museum of Art
10526, Dia Art Foundation
10527, New York City
10528, Ian Barry
10529, John Farrell
10530, YouTube
10531, Latin America
10532, Albert Thompson
10533, William Thomas Smith
10534, Thomas Scott
10535, Rayner Stephens Unwin
10536, George Allen & Unwin
10537, Sir Stanley Unwin
10538, Theodred II
10539, Theodred
10540, Elmham
10541, Sir Stanley Unwin
10542, KCMG
10543, Harry Wainwright
10544, Olav Aaraas
10545, Norwegian historian
10546, museum director
10547, Albert Thompson
10548, Welsh footballer
10549, William Thomas Smith
10550, English professional footballer
10551, Thomas Scott
10552, English diver
10553, Rayner Stephens Unwin
10554, English publisher
10555, George Allen & Unwin
10556, Sir Stanley Unwin
10557, British publisher
10558, Theodred II
10559, medieval Bishop of Elmham
10560, Harry Wainwright
10561, English footballer
10562, Harry Johnson
10563, English wrestler
10564, Frederick Bradley
10565, English rower
10566, Olav Aaraas
10567, Norwegian historian
10568, museum director
10569, Dana Blankstein- Cohen
10570, Israeli film director
10571, Israeli culture entrepreneur
10572, Michael Govan
10573, director of the Los Angeles County Museum of Art
10574, Ian Barry
10575, Australian film and TV director
10576, John Farrell
10577," director of YouTube in Latin America.

Note that some entities appear multiple times in the text"
10578, but they are only listed once in the output.
10579,"Here's the list of extracted entities in the desired format:

John Farrell"
10580, Peter Levin
10581, Gregg Champion
10582, John Donatich
10583, Dabney Coleman
10584, Matt Frewer
10585, Teri Garr
10586, Lee Dae-ro
10587, Yale University Press
10588, South Korea
10589, August
10590, Short Time
10591, 1990
10592, South Korean
10593, Elmham
10594, Theodred II
10595, Etan Boritzer
10596, 1950
10597, What is God?
10598, What is Love?
10599, What is Death?
10600, What is Beautiful?
10601, What is Funny?
10602, What is Right?
10603, What is Peace?
10604, What is Money?
10605, What is Dreaming?
10606, What is a Friend?
10607, What is True?
10608, What is a Family?
10609, What is a Feeling?
10610, Wade Junior High School
10611, New York
10612, Bronx
10613, John F. Kennedy
10614, Venice
10615, California
10616, New York City Department of Education
10617, How to Get Your Book Published!
10618, Un Hombre solo no vale nada
10619, Un Hombre bueno
10620, A Good Man
10621, Enrique Carreras
10622, January
10623, 1925
10624, 29 August
10625, 1995
10626, Peru
10627, Cinema of Argentina
10628, Lima
10629, The Escaped
10630, Berlin International Film Festival
10631, 14th
10632, 1964
10633, 10th
10634, Moscow International Film Festival
10635, 1977
10636, Así es la vida
10637, Buenos Aires
10638, Un Hombre cualquiera
10639, Amalio Reyes
10640, un hombre
10641, Norberto Aroldi
10642, Cátulo Castillo
10643, Elsa Daniel
10644, Hugo del Carril
10645, Mario Lozano
10646, Alejandro Anderson
10647, 1930
10648, Abuso de confianza
10649,"Here are the extracted entities concatenated with commas:

Alejandro Anderson"
10650, Ian Barry
10651, Brian Saunders
10652, John Donatich
10653, Don Weis
10654, John Farrell
10655, Brian Patrick Kennedy
10656, Peabody Essex Museum
10657, Toledo Museum of Art
10658, Hood Museum of Art
10659, National Gallery of Australia
10660, Remains to Be Seen
10661, Russel Crouse
10662, Howard Lindsay
10663, Michael Govan
10664, Los Angeles County Museum of Art
10665, Dia Art Foundation
10666, Dana Blankstein- Cohen
10667, Israeli Academy of Film and Television
10668, Olav Aaraas
10669, Fredrikstad
10670, Sogn Folk Museum
10671, Maihaugen
10672, Norwegian Museum of Cultural History
10673, Royal Norwegian Order of St. Olav
10674, Peter Levin
10675, Sophia of Brandenburg- Stendal
10676, Margrave Henry I
10677, Agnes of Bavaria
10678, Duke Magnus
10679, Herman
10680, Margrave Otto IV of Brandenburg- Stendal
10681, Margaret of Baden
10682, Jacob
10683, Margrave of Baden- Baden
10684, Catherine of Lorraine
10685, Albert of Brandenburg
10686, Albert III Achilles
10687, Elector of Brandenburg
10688, Agnes of Waiblingen
10689, Salian imperial family
10690, Rudolph I of Germany
10691, Gertrude of Hohenburg
10692, Matilda of Habsburg
10693, Henry II of Brandenburg- Stendal
10694, Matilda of Habsburg
10695, Duke Louis II of Upper Bavaria
10696, Agnes of Bavaria
10697, Rudolph I of Germany
10698, Gertrude of Hohenburg
10699,"Here are the extracted entities concatenated with commas:

Bavaria"
10700, Duke Louis II of Upper Bavaria
10701, Matilda of Habsburg
10702," Henry ""the Younger"" of Hesse"
10703, Landgrave Henry I of Hesse
10704, Margrave Henry I of Brandenburg-Stendal
10705, Adela of Louvain
10706, Catherine of Brandenburg- Küstrin
10707, Elizabeth of Brandenburg- Küstrin
10708, Raggedy Ann
10709, Andy
10710, Richard Williams
10711, Bobbs- Merrill Company
10712, ITT
10713, 20th Century Fox
10714, Johnny Gruelle
10715, Amy Hobby
10716, Karl Geary
10717, Tanya Ryno
10718, Ryan Shore
10719, Sligo
10720, Ireland
10721, Coney Island
10722, Newport International Film Festival
10723, Sundance Channel
10724, An Jae-seok
10725, Blue Busking
10726, Italian Traverse Band
10727, Women Everywhere
10728, Alexander Korda
10729, J. Harold Murray
10730, Fifi D'Orsay
10731, George Grossmith
10732, Jr.
10733, Andrei Nekrasov
10734, Gennady Vasilyev
10735, The New Adventures of Captain Wrongel
10736, The Adventures of Captain Wrongel
10737, Andrei Nekrasov
10738, Raggedy Ann and Andy in The Great Santa Claus Caper
10739, Chuck Jones Enterprises
10740, Apur Panchali
10741, Kaushik Ganguly
10742, Shree Venkatesh Films
10743, Subir Banerjee
10744, Pather Panchali
10745, Satyajit Ray
10746, Barney's Magical Musical Adventure
10747, Barney & Friends
10748, Actimates Barney
10749, Jacob Sturm von Sturmeck
10750, Jakob Friedrich von Rüchel- Kleist
10751, Catherine I
10752, Peter the Great
10753, Marta Samuilovna Skavronskaya
10754, Otto Friedrich von Buchheim
10755, Otto Friedrich von Puchheim
10756, Bishop of Ljubljana
10757, Ljubljana
10758, Peter the Great
10759, Russia
10760, International Film Festival of India
10761, IFFI
10762, November
10763, 2013
10764, Subir Banerjee
10765, Apu
10766, Apu trilogy
10767, Germany
10768, Napoleonic Wars
10769, Danzig
10770, Gdansk
10771, Segenthin
10772, France
10773, North Africa
10774, French Foreign Legion
10775, Captain Wrongel
10776, Soviet Union
10777, Andrei Nekrasov
10778, Germany
10779, Pather Panchali
10780, Apu
10781, Apu trilogy
10782, Satyajit Ray
10783, Barney & Friends
10784, Actimates Barney
10785, Barney's Magical Musical Adventure
10786, United States
10787, Mystery Science Theater 3000
10788, Jacob Sturm von Sturmeck
10789, Germany
10790, Protestant Reformation
10791, Prussia
10792, Napoleonic Wars
10793, Jakob Friedrich von Rüchel- Kleist
10794, Danzig
10795, Gdansk
10796, Segenthin
10797, Catherine I
10798, Peter the Great
10799, Russia
10800, Marta Samuilovna Skavronskaya
10801, Otto Friedrich von Buchheim
10802, Otto Friedrich von Puchheim
10803, Bishop of Ljubljana
10804, Ljubljana
10805, Germany
10806, Russia
10807, International Film Festival of India
10808, IFFI
10809, November
10810, 2013
10811, Subir Banerjee
10812, Apu
10813, Apu trilogy
10814, Satyajit Ray
10815, Germany
10816, Napoleonic Wars
10817, Danzig
10818, Gdansk
10819, Segenthin
10820, France
10821, North Africa
10822, French Foreign Legion
10823, Captain Wrongel
10824, Soviet Union
10825, Andrei Nekrasov
10826, Germany
10827, Pather Panchali
10828, Apu
10829, Apu trilogy
10830, Satyajit Ray
10831, Barney & Friends
10832, Actimates Barney
10833, Barney's Magical Musical Adventure
10834, United States
10835, Mystery Science Theater 3000
10836, Jacob Sturm von Sturmeck
10837, Germany
10838, Protestant Reformation
10839, Prussia
10840, Napoleonic Wars
10841, Jakob Friedrich von Rüchel- Kleist
10842, Danzig
10843, Gdansk
10844, Segenthin
10845, Catherine I
10846, Peter the Great
10847, Russia
10848, Marta Samuilovna Skavronskaya
10849, Otto Friedrich von Buchheim
10850, Otto Friedrich von Puchheim
10851, Bishop of Ljubljana
10852, Ljubljana
10853, Germany
10854, Russia
10855, International Film Festival of India
10856, IFFI
10857, November
10858, 2013
10859, Subir Banerjee
10860, Apu
10861, Apu trilogy
10862, Satyajit Ray
10863, Germany
10864, Napoleonic Wars
10865, Danzig
10866, Gdansk
10867, Segenthin
10868, France
10869, North Africa
10870, French Foreign Legion
10871, Captain Wrongel
10872, Soviet Union
10873, Andrei Nekrasov
10874, Germany
10875, Pather Panchali
10876, Apu
10877, Apu trilogy
10878, Satyajit Ray
10879, Barney & Friends
10880, Actimates Barney
10881, Barney's Magical Musical Adventure
10882, United States
10883, Mystery Science Theater 3000
10884, Jacob Sturm von Sturmeck
10885, Germany
10886, Protestant Reformation
10887, Prussia
10888, Napoleonic Wars
10889, Jakob Friedrich von Rüchel- Kleist
10890, Danzig
10891, Gdansk
10892, Segenthin
10893, Catherine I
10894, Peter the Great
10895, Russia
10896, Marta Samuilovna Skavronskaya
10897, Otto Friedrich von Buchheim
10898, Otto Friedrich von Puchheim
10899, Bishop of Ljubljana
10900, Ljubljana
10901, Germany
10902, Russia
10903, International Film Festival of India
10904, IFFI
10905, November
10906, 2013
10907, Subir Banerjee
10908, Apu
10909, Apu trilogy
10910, Satyajit Ray
10911, Germany
10912, Napoleonic Wars
10913, Danzig
10914, Gdansk
10915, Segenthin
10916, France
10917, North Africa
10918, French Foreign Legion
10919, Captain Wrongel
10920, Soviet Union
10921, Andrei Nekrasov
10922, Germany
10923, Pather Panchali
10924, Apu
10925, Apu trilogy
10926, Satyajit Ray
10927, Barney & Friends
10928, Actimates Barney
10929, Barney's Magical Musical Adventure
10930, United States
10931, Mystery Science Theater 3000
10932, Jacob Sturm von Sturmeck
10933, Germany
10934, Protestant Reformation
10935, Prussia
10936, Napoleonic Wars
10937, Jakob Friedrich von Rüchel- Kleist
10938, Danzig
10939, Gdansk
10940, Segenthin
10941, Catherine I
10942, Peter the Great
10943, Russia
10944, Marta Samuilovna Skavronskaya
10945, Otto Friedrich von Buchheim
10946, Otto Friedrich von Puchheim
10947, Bishop of Ljubljana
10948, Ljubljana
10949, Germany
10950, Russia
10951, International Film Festival of India
10952, IFFI
10953, November
10954, 2013
10955, Subir Banerjee
10956, Apu
10957, Apu trilogy
10958, Satyajit Ray
10959, Germany
10960, Napoleonic Wars
10961, Danzig
10962, Gdansk
10963, Segenthin
10964, France
10965, North Africa
10966, French Foreign Legion
10967, Captain Wrongel
10968, Soviet Union
10969, Andrei Nekrasov
10970, Germany
10971, Pather Panchali
10972, Apu
10973, Apu trilogy
10974, Satyajit Ray
10975, Barney & Friends
10976, Actimates Barney
10977, Barney's Magical Musical Adventure
10978, United States
10979, Mystery Science Theater 3000
10980, Jacob Sturm von Sturmeck
10981, Germany
10982, Protestant Reformation
10983, Prussia
10984, Napoleonic Wars
10985, Jakob Friedrich von Rüchel- Kleist
10986, Danzig
10987, Gdansk
10988, Segenthin
10989, Catherine I
10990, Peter the Great
10991, Russia
10992, Marta Samuilovna Skavronskaya
10993, Otto Friedrich von Buchheim
10994, Otto Friedrich von Puchheim
10995, Bishop of Ljubljana
10996, Ljubljana
10997, Germany
10998, Russia
10999, International Film Festival of India
11000, IFFI
11001, November
11002, 2013
11003, Subir Banerjee
11004, Apu
11005, Apu trilogy
11006, Satyajit Ray
11007, Germany
11008, Napoleonic Wars
11009, Danzig
11010, Gdansk
11011, Segenthin
11012, France
11013, North Africa
11014, French Foreign Legion
11015, Captain Wrongel
11016, Soviet Union
11017, Andrei Nekrasov
11018, Germany
11019, Pather Panchali
11020, Apu
11021, Apu trilogy
11022, Satyajit Ray
11023, Barney & Friends
11024, Actimates Barney
11025, Barney's Magical Musical Adventure
11026, United States
11027, Mystery Science Theater 3000
11028, Jacob Sturm von Sturmeck
11029, Germany
11030, Protestant Reformation
11031, Prussia
11032, Napoleonic Wars
11033, Jakob Friedrich von Rüchel- Kleist
11034, Danzig
11035, Gdansk
11036, Segenthin
11037, Catherine I
11038, Peter the Great
11039, Russia
11040, Marta Samuilovna Skavronskaya
11041, Otto Friedrich von Buchheim
11042, Otto Friedrich von Puchheim
11043, Bishop of Ljubljana
11044, Ljubljana
11045, Germany
11046, Russia
11047, International Film Festival of India
11048, IFFI
11049, November
11050, 2013
11051, Subir Banerjee
11052, Apu
11053, Apu trilogy
11054, Satyajit Ray
11055, Germany
11056, Napoleonic Wars
11057, Danzig
11058, Gdansk
11059, Segenthin
11060, France
11061, North Africa
11062, French Foreign Legion
11063, Captain Wrongel
11064, Soviet Union
11065, Andrei Nekrasov
11066, Germany
11067, Pather Panchali
11068, Apu
11069, Apu trilogy
11070, Satyajit Ray
11071, Barney & Friends
11072, Actimates Barney
11073, Barney's Magical Musical Adventure
11074, United States
11075, Mystery Science Theater 3000
11076, Jacob Sturm von Sturmeck
11077, Germany
11078, Protestant Reformation
11079, Prussia
11080, Napoleonic Wars
11081, Jakob Friedrich von Rüchel- Kleist
11082, Danzig
11083, Gdansk
11084, Segenthin
11085, Catherine I
11086, Peter the Great
11087, Russia
11088, Marta Samuilovna Skavronskaya
11089, Otto Friedrich von Buchheim
11090, Otto Friedrich von Puchheim
11091, Bishop of Ljubljana
11092, Ljubljana
11093, Germany
11094, Russia
11095, International Film Festival of India
11096, IFFI
11097, November
11098, 2013
11099, Subir Banerjee
11100, Apu
11101, Apu trilogy
11102, Satyajit Ray
11103, Germany
11104, Napoleonic Wars
11105, Danzig
11106, Gdansk
11107, Segenthin
11108, France
11109, North Africa
11110, French Foreign Legion
11111, Captain Wrongel
11112, Soviet Union
11113, Andrei Nekrasov
11114, Germany
11115, Pather Panchali
11116, Apu
11117, Apu trilogy
11118, Satyajit Ray
11119, Barney & Friends
11120, Actimates Barney
11121, Barney's Magical Musical Adventure
11122, United States
11123, Mystery Science Theater 3000
11124, Jacob Sturm von Sturmeck
11125, Germany
11126, Protestant Reformation
11127, Prussia
11128, Napoleonic Wars
11129, Jakob Friedrich von Rüchel- Kleist
11130, Danzig
11131, Gdansk
11132, Segenthin
11133, Catherine I
11134, Peter the Great
11135, Russia
11136, Marta Samuilovna Skavronskaya
11137, Otto Friedrich von Buchheim
11138, Otto Friedrich von Puchheim
11139, Bishop of Ljubljana
11140, Ljubljana
11141, Germany
11142, Russia
11143, International Film Festival of India
11144, IFFI
11145, November
11146, 2013
11147, Subir Banerjee
11148, Apu
11149, Apu trilogy
11150, Satyajit Ray
11151, Germany
11152, Napoleonic Wars
11153, Danzig
11154, Gdansk
11155, Segenthin
11156, France
11157, North Africa
11158, French Foreign Legion
11159, Captain Wrongel
11160, Soviet Union
11161, Andrei Nekrasov
11162, Germany
11163, Pather Panchali
11164, Apu
11165, Apu trilogy
11166, Satyajit Ray
11167, Barney & Friends
11168, Actimates Barney
11169, Barney's Magical Musical Adventure
11170, United States
11171, Mystery Science Theater 3000
11172, Jacob Sturm von Sturmeck
11173, Germany
11174, Protestant Reformation
11175, Prussia
11176, Napoleonic Wars
11177, Jakob Friedrich von Rüchel- Kleist
11178, Danzig
11179, Gdansk
11180, Segenthin
11181, Catherine I
11182, Peter the Great
11183, Russia
11184, Marta Samuilovna Skavronskaya
11185, Otto Friedrich von Buchheim
11186, Otto Friedrich von Puchheim
11187, Bishop of Ljubljana
11188, Ljubljana
11189, Germany
11190, Russia
11191, International Film Festival of India
11192, IFFI
11193, November
11194, 2013
11195, Subir Banerjee
11196, Apu
11197, Apu trilogy
11198, Satyajit Ray
11199, Germany
11200, Napoleonic Wars
11201, Danzig
11202, Gdansk
11203, Segenthin
11204, France
11205, North Africa
11206, French Foreign Legion
11207, Captain Wrongel
11208, Soviet Union
11209, Andrei Nekrasov
11210, Germany
11211, Pather Panchali
11212, Apu
11213, Apu trilogy
11214, Satyajit Ray
11215, Barney & Friends
11216, Actimates Barney
11217, Barney's Magical Musical Adventure
11218, United States
11219, Mystery Science Theater 3000
11220, Jacob Sturm von Sturmeck
11221, Germany
11222, Protestant Reformation
11223, Prussia
11224, Napoleonic Wars
11225, Jakob Friedrich von Rüchel- Kleist
11226, Danzig
11227, Gdansk
11228, Segenthin
11229, Catherine I
11230, Peter the Great
11231, Russia
11232, Marta Samuilovna Skavronskaya
11233, Otto Friedrich von Buchheim
11234, Otto Friedrich von Puchheim
11235, Bishop of Ljubljana
11236, Ljubljana
11237, Germany
11238, Russia
11239, International Film Festival of India
11240, IFFI
11241, November
11242, 2013
11243, Subir Banerjee
11244, Apu
11245, Apu trilogy
11246, Satyajit Ray
11247, Germany
11248, Napoleonic Wars
11249, Danzig
11250, Gdansk
11251, Segenthin
11252, France
11253, North Africa
11254, French Foreign Legion
11255, Captain Wrongel
11256, Soviet Union
11257, Andrei Nekrasov
11258, Germany
11259, Pather Panchali
11260, Apu
11261, Apu trilogy
11262, Satyajit Ray
11263, Barney & Friends
11264, Actimates Barney
11265, Barney's Magical Musical Adventure
11266, United States
11267, Mystery Science Theater 3000
11268, Jacob Sturm von Sturmeck
11269, Germany
11270, Protestant Reformation
11271, Prussia
11272, Napoleonic Wars
11273, Jakob Friedrich von Rüchel- Kleist
11274, Danzig
11275, Gdansk
11276, Segenthin
11277, Catherine I
11278, Peter the Great
11279, Russia
11280, Marta Samuilovna Skavronskaya
11281, Otto Friedrich von Buchheim
11282, Otto Friedrich von Puchheim
11283, Bishop of Ljubljana
11284, Ljubljana
11285, Germany
11286, Russia
11287, International Film Festival of India
11288, IFFI
11289, November
